actualSlackMs, receiveSlackMs, decodeSlackMs, receiveTimeMs, decodeStartMs, decodeFinishMs, desiredReceiveTimeMs, desiredDecodeStartMs
191.0, 139.0, 162.0, 270116162.0, 270116353.0, 270116365.0, 270116301.0, 270116324.0
183.0, 140.0, 163.0, 270116336.0, 270116519.0, 270116531.0, 270116476.0, 270116499.0
68.0, 141.0, 164.0, 270116464.0, 270116532.0, 270116537.0, 270116605.0, 270116628.0
187.0, 140.0, 163.0, 270116497.0, 270116684.0, 270116697.0, 270116637.0, 270116660.0
200.0, 143.0, 166.0, 270116653.0, 270116853.0, 270116864.0, 270116796.0, 270116819.0
67.0, 141.0, 164.0, 270116799.0, 270116866.0, 270116870.0, 270116940.0, 270116963.0
192.0, 144.0, 167.0, 270116829.0, 270117021.0, 270117031.0, 270116973.0, 270116996.0
73.0, 141.0, 164.0, 270116959.0, 270117032.0, 270117036.0, 270117100.0, 270117123.0
201.0, 143.0, 166.0, 270116989.0, 270117190.0, 270117202.0, 270117132.0, 270117155.0
193.0, 142.0, 165.0, 270117166.0, 270117359.0, 270117371.0, 270117308.0, 270117331.0
198.0, 141.0, 164.0, 270117328.0, 270117526.0, 270117536.0, 270117469.0, 270117492.0
209.0, 143.0, 166.0, 270117486.0, 270117695.0, 270117706.0, 270117629.0, 270117652.0
203.0, 144.0, 167.0, 270117660.0, 270117863.0, 270117874.0, 270117804.0, 270117827.0
212.0, 142.0, 165.0, 270117822.0, 270118034.0, 270118045.0, 270117964.0, 270117987.0
200.0, 141.0, 164.0, 270117999.0, 270118199.0, 270118211.0, 270118140.0, 270118163.0
205.0, 143.0, 166.0, 270118157.0, 270118362.0, 270118368.0, 270118300.0, 270118323.0
54.0, 144.0, 167.0, 270118316.0, 270118370.0, 270118376.0, 270118460.0, 270118483.0
164.0, 143.0, 166.0, 270118365.0, 270118529.0, 270118536.0, 270118508.0, 270118531.0
195.0, 141.0, 164.0, 270118496.0, 270118691.0, 270118701.0, 270118637.0, 270118660.0
50.0, 144.0, 167.0, 270118652.0, 270118702.0, 270118707.0, 270118796.0, 270118819.0
173.0, 145.0, 168.0, 270118683.0, 270118856.0, 270118861.0, 270118828.0, 270118851.0
182.0, 136.0, 159.0, 270118838.0, 270119020.0, 270119031.0, 270118974.0, 270118997.0
44.0, 144.0, 167.0, 270118989.0, 270119033.0, 270119037.0, 270119133.0, 270119156.0
165.0, 143.0, 166.0, 270119022.0, 270119187.0, 270119194.0, 270119165.0, 270119188.0
186.0, 144.0, 167.0, 270119164.0, 270119350.0, 270119360.0, 270119308.0, 270119331.0
36.0, 142.0, 165.0, 270119326.0, 270119362.0, 270119367.0, 270119468.0, 270119491.0
154.0, 138.0, 161.0, 270119362.0, 270119516.0, 270119523.0, 270119500.0, 270119523.0
39.0, 143.0, 166.0, 270119485.0, 270119524.0, 270119530.0, 270119628.0, 270119651.0
163.0, 141.0, 164.0, 270119519.0, 270119682.0, 270119691.0, 270119660.0, 270119683.0
178.0, 138.0, 161.0, 270119666.0, 270119844.0, 270119856.0, 270119804.0, 270119827.0
35.0, 142.0, 165.0, 270119822.0, 270119857.0, 270119863.0, 270119964.0, 270119987.0
156.0, 141.0, 164.0, 270119855.0, 270120011.0, 270120018.0, 270119996.0, 270120019.0
47.0, 136.0, 159.0, 270119972.0, 270120019.0, 270120024.0, 270120108.0, 270120131.0
171.0, 139.0, 162.0, 270120002.0, 270120173.0, 270120183.0, 270120141.0, 270120164.0
47.0, 133.0, 156.0, 270120137.0, 270120184.0, 270120189.0, 270120270.0, 270120293.0
161.0, 125.0, 148.0, 270120177.0, 270120338.0, 270120343.0, 270120302.0, 270120325.0
181.0, 141.0, 164.0, 270120320.0, 270120501.0, 270120511.0, 270120461.0, 270120484.0
49.0, 140.0, 163.0, 270120464.0, 270120513.0, 270120517.0, 270120604.0, 270120627.0
171.0, 142.0, 165.0, 270120494.0, 270120665.0, 270120670.0, 270120636.0, 270120659.0
48.0, 141.0, 164.0, 270120623.0, 270120671.0, 270120676.0, 270120764.0, 270120787.0
173.0, 140.0, 163.0, 270120656.0, 270120829.0, 270120839.0, 270120796.0, 270120819.0
42.0, 142.0, 165.0, 270120799.0, 270120841.0, 270120846.0, 270120941.0, 270120964.0
165.0, 143.0, 166.0, 270120830.0, 270120995.0, 270121002.0, 270120973.0, 270120996.0
198.0, 140.0, 163.0, 270120960.0, 270121158.0, 270121165.0, 270121100.0, 270121123.0
49.0, 143.0, 166.0, 270121118.0, 270121167.0, 270121171.0, 270121261.0, 270121284.0
158.0, 141.0, 164.0, 270121167.0, 270121325.0, 270121336.0, 270121308.0, 270121331.0
189.0, 140.0, 163.0, 270121297.0, 270121486.0, 270121492.0, 270121437.0, 270121460.0
70.0, 140.0, 163.0, 270121425.0, 270121495.0, 270121500.0, 270121565.0, 270121588.0
194.0, 140.0, 163.0, 270121457.0, 270121651.0, 270121662.0, 270121597.0, 270121620.0
67.0, 143.0, 166.0, 270121598.0, 270121665.0, 270121669.0, 270121741.0, 270121764.0
186.0, 142.0, 165.0, 270121630.0, 270121816.0, 270121827.0, 270121772.0, 270121795.0
72.0, 144.0, 167.0, 270121757.0, 270121829.0, 270121833.0, 270121901.0, 270121924.0
192.0, 145.0, 168.0, 270121788.0, 270121980.0, 270121991.0, 270121933.0, 270121956.0
195.0, 142.0, 165.0, 270121950.0, 270122145.0, 270122155.0, 270122092.0, 270122115.0
61.0, 142.0, 165.0, 270122095.0, 270122156.0, 270122160.0, 270122237.0, 270122260.0
186.0, 145.0, 168.0, 270122123.0, 270122309.0, 270122318.0, 270122268.0, 270122291.0
64.0, 141.0, 164.0, 270122255.0, 270122319.0, 270122325.0, 270122396.0, 270122419.0
185.0, 140.0, 163.0, 270122288.0, 270122473.0, 270122484.0, 270122428.0, 270122451.0
44.0, 130.0, 153.0, 270122442.0, 270122486.0, 270122490.0, 270122572.0, 270122595.0
167.0, 131.0, 154.0, 270122473.0, 270122640.0, 270122651.0, 270122604.0, 270122627.0
60.0, 140.0, 163.0, 270122593.0, 270122653.0, 270122657.0, 270122733.0, 270122756.0
177.0, 140.0, 163.0, 270122625.0, 270122802.0, 270122813.0, 270122765.0, 270122788.0
64.0, 142.0, 165.0, 270122751.0, 270122815.0, 270122819.0, 270122893.0, 270122916.0
166.0, 138.0, 161.0, 270122802.0, 270122968.0, 270122980.0, 270122940.0, 270122963.0
209.0, 147.0, 170.0, 270122921.0, 270123130.0, 270123141.0, 270123068.0, 270123091.0
58.0, 144.0, 167.0, 270123084.0, 270123142.0, 270123147.0, 270123228.0, 270123251.0
175.0, 141.0, 164.0, 270123119.0, 270123294.0, 270123307.0, 270123260.0, 270123283.0
195.0, 139.0, 162.0, 270123265.0, 270123460.0, 270123469.0, 270123404.0, 270123427.0
202.0, 142.0, 165.0, 270123422.0, 270123624.0, 270123635.0, 270123564.0, 270123587.0
190.0, 141.0, 164.0, 270123599.0, 270123789.0, 270123793.0, 270123740.0, 270123763.0
70.0, 144.0, 167.0, 270123725.0, 270123795.0, 270123800.0, 270123869.0, 270123892.0
195.0, 142.0, 165.0, 270123758.0, 270123953.0, 270123964.0, 270123900.0, 270123923.0
196.0, 141.0, 164.0, 270123920.0, 270124116.0, 270124121.0, 270124061.0, 270124084.0
63.0, 145.0, 168.0, 270124059.0, 270124122.0, 270124127.0, 270124204.0, 270124227.0
188.0, 146.0, 169.0, 270124090.0, 270124278.0, 270124289.0, 270124236.0, 270124259.0
68.0, 142.0, 165.0, 270124222.0, 270124290.0, 270124295.0, 270124364.0, 270124387.0
186.0, 140.0, 163.0, 270124256.0, 270124442.0, 270124452.0, 270124396.0, 270124419.0
50.0, 136.0, 159.0, 270124404.0, 270124454.0, 270124458.0, 270124540.0, 270124563.0
167.0, 132.0, 155.0, 270124440.0, 270124607.0, 270124613.0, 270124572.0, 270124595.0
55.0, 141.0, 164.0, 270124559.0, 270124614.0, 270124620.0, 270124700.0, 270124723.0
184.0, 144.0, 167.0, 270124588.0, 270124772.0, 270124779.0, 270124732.0, 270124755.0
62.0, 143.0, 166.0, 270124718.0, 270124780.0, 270124785.0, 270124861.0, 270124884.0
184.0, 141.0, 164.0, 270124752.0, 270124936.0, 270124943.0, 270124893.0, 270124916.0
45.0, 137.0, 160.0, 270124899.0, 270124944.0, 270124948.0, 270125036.0, 270125059.0
176.0, 143.0, 166.0, 270124925.0, 270125101.0, 270125109.0, 270125068.0, 270125091.0
54.0, 140.0, 163.0, 270125056.0, 270125110.0, 270125115.0, 270125196.0, 270125219.0
181.0, 144.0, 167.0, 270125084.0, 270125265.0, 270125269.0, 270125228.0, 270125251.0
68.0, 139.0, 162.0, 270125202.0, 270125270.0, 270125275.0, 270125341.0, 270125364.0
192.0, 135.0, 158.0, 270125238.0, 270125430.0, 270125441.0, 270125373.0, 270125396.0
210.0, 148.0, 171.0, 270125385.0, 270125595.0, 270125606.0, 270125533.0, 270125556.0
64.0, 148.0, 171.0, 270125544.0, 270125608.0, 270125612.0, 270125692.0, 270125715.0
167.0, 144.0, 167.0, 270125596.0, 270125763.0, 270125774.0, 270125740.0, 270125763.0
202.0, 145.0, 168.0, 270125723.0, 270125925.0, 270125937.0, 270125868.0, 270125891.0
58.0, 147.0, 170.0, 270125881.0, 270125939.0, 270125943.0, 270126028.0, 270126051.0
176.0, 147.0, 170.0, 270125914.0, 270126090.0, 270126099.0, 270126061.0, 270126084.0
74.0, 145.0, 168.0, 270126027.0, 270126101.0, 270126104.0, 270126172.0, 270126195.0
194.0, 146.0, 169.0, 270126058.0, 270126252.0, 270126262.0, 270126204.0, 270126227.0
71.0, 140.0, 163.0, 270126192.0, 270126263.0, 270126269.0, 270126332.0, 270126355.0
198.0, 147.0, 170.0, 270126218.0, 270126416.0, 270126428.0, 270126365.0, 270126388.0
178.0, 137.0, 160.0, 270126403.0, 270126581.0, 270126593.0, 270126540.0, 270126563.0
65.0, 141.0, 164.0, 270126529.0, 270126594.0, 270126598.0, 270126670.0, 270126693.0
185.0, 141.0, 164.0, 270126561.0, 270126746.0, 270126755.0, 270126702.0, 270126725.0
70.0, 142.0, 165.0, 270126687.0, 270126757.0, 270126761.0, 270126829.0, 270126852.0
192.0, 139.0, 162.0, 270126722.0, 270126914.0, 270126925.0, 270126861.0, 270126884.0
68.0, 146.0, 169.0, 270126858.0, 270126926.0, 270126930.0, 270127004.0, 270127027.0
183.0, 144.0, 167.0, 270126892.0, 270127075.0, 270127088.0, 270127036.0, 270127059.0
61.0, 136.0, 159.0, 270127028.0, 270127089.0, 270127095.0, 270127164.0, 270127187.0
177.0, 137.0, 160.0, 270127059.0, 270127236.0, 270127248.0, 270127196.0, 270127219.0
64.0, 139.0, 162.0, 270127186.0, 270127250.0, 270127255.0, 270127325.0, 270127348.0
162.0, 134.0, 157.0, 270127238.0, 270127400.0, 270127412.0, 270127372.0, 270127395.0
194.0, 135.0, 158.0, 270127365.0, 270127559.0, 270127570.0, 270127500.0, 270127523.0
205.0, 144.0, 167.0, 270127517.0, 270127722.0, 270127732.0, 270127661.0, 270127684.0
72.0, 142.0, 165.0, 270127662.0, 270127734.0, 270127739.0, 270127804.0, 270127827.0
195.0, 143.0, 166.0, 270127693.0, 270127888.0, 270127898.0, 270127836.0, 270127859.0
195.0, 140.0, 163.0, 270127857.0, 270128052.0, 270128062.0, 270127997.0, 270128020.0
